,ACCP,CONF
11702,,
11703,,
11704,Y,
11705,,
11706,,
11707,,
11708,Y,
11709,,
11710,Y,
11711,,
11712,,
11713,,
11714,,
11715,,
11716,,
11717,,
11718,,
11719,Y,
11720,Y,
11721,,
11722,,
11723,,
11724,Y,
11725,Y,
11726,,
11727,,
11728,,
11729,Y,
11730,,
11731,,
11732,,
11733,Y,
11734,,
11735,Y,
11736,,
11737,Y,
11738,,
11739,Y,
11740,Y,
11741,,
11742,,
11743,Y,
11744,,
11745,Y,
11746,,
11747,Y,
11748,Y,
11749,Y,
11750,,
11751,Y,
11752,,
11753,,
11754,,
11755,,
11756,,
11757,,
11758,,
11759,,
11760,,
11761,Y,
11762,Y,
11763,,
11764,,
11765,Y,
11766,,
11767,,
11768,,
11769,,
11770,,
11771,,
11772,Y,
11773,,
11774,Y,
11775,,
11776,Y,
11777,Y,
11778,Y,Y
11779,,
11780,,
11781,,
11782,Y,
11783,,
11784,Y,
11785,,
11786,,
11787,Y,
11788,,
11789,,
11790,Y,
11791,Y,
11792,,
11793,,
11794,,
11795,,
11796,,
11797,,
11798,Y,
11799,Y,
11800,,
11801,,
11802,,
11803,Y,
11804,,
11805,,
11806,,
11807,,
11808,,
11809,Y,
11810,,
11811,Y,
11812,Y,
11813,,
11814,,
11815,,
11816,,
11817,Y,
11818,Y,
11819,,
11820,Y,
11821,,
11822,Y,
11823,,
11824,,
11825,,
11826,,
11827,,
11828,Y,
11829,Y,
11830,,
11831,,
11832,,
11833,Y,
11834,Y,
11835,,
11836,,
11837,,
11838,Y,
11839,Y,
11840,Y,
11841,,
11842,Y,
11843,,
11844,,
11845,,
11846,,
11847,,
11848,Y,
11849,Y,
11850,,
11851,Y,Y
11852,Y,
11853,,
11854,,
11855,Y,Y
11856,,
11857,,
11858,,
11859,,
11860,,
11861,,
11862,Y,
11863,Y,
11864,Y,
11865,,
11866,,
11867,,
11868,,
11869,,
11870,,
11871,,
11872,Y,Y
11873,,
11874,Y,Y
11875,Y,
11876,Y,
11877,,
11878,,
11879,Y,
11880,,
11881,Y,Y
11882,Y,
11883,,
11884,Y,
11885,Y,
11886,Y,
11887,,
11888,Y,
11889,,
11890,,
11891,,
11892,,
11893,Y,
11894,,
11895,Y,
11896,,
11897,,
11898,Y,
11899,Y,
11900,,
11901,Y,
11902,,
11903,,
11904,Y,
11905,,
11906,,
11907,,
11908,Y,
11909,,
11910,,
11911,Y,
11912,,
11913,,
11914,Y,
11915,Y,
11916,Y,Y
11917,,
11918,,
11919,Y,
11920,,
11921,,
11922,,
11923,Y,
11924,Y,
11925,Y,
11926,,
11927,Y,
11928,,
11929,,
11930,,
11931,,
11932,Y,
11933,Y,Y
11934,,
11935,,
11936,Y,Y
11937,,
11938,Y,
11939,Y,Y
11940,Y,
11941,,
11942,,
11943,,
11944,Y,
11945,,
11946,,
11947,Y,Y
11948,Y,
11949,Y,
11950,Y,
11951,Y,Y
11952,,
11953,,
11954,,
11955,Y,
11956,,
11957,,
11958,,
11959,,
11960,Y,
11961,Y,
11962,Y,
11963,,
11964,,
11965,,
11966,,
11967,,
11968,Y,
11969,Y,Y
11970,Y,Y
11971,Y,Y
11972,,
11973,,
11974,Y,
11975,,
11976,Y,
11977,,
11978,,
11979,Y,
11980,Y,Y
11981,,
11982,Y,Y
11983,Y,
11984,,
11985,,
11986,Y,Y
11987,,
11988,Y,Y
11989,Y,
11990,,
11991,,
11992,Y,
11993,Y,
11994,,
11995,,
11996,Y,
11997,,
11998,Y,Y
11999,Y,Y
12000,,
12001,Y,
12002,,
12003,Y,
12004,,
12005,Y,
12006,Y,Y
12007,,
12008,,
12009,,
12010,Y,
12011,,
12012,Y,
12013,Y,
12014,Y,
12015,Y,
12016,,
12017,,
12018,Y,
12019,Y,
12020,Y,
12021,,
12022,,
12023,Y,
12024,,
12025,Y,
12026,,
12027,Y,
12028,,
12029,,
12030,,
12031,,
12032,Y,
12033,Y,
12034,,
12035,,
12036,,
12037,Y,
12038,,
12039,,
12040,,
12041,Y,
12042,Y,
12043,,
12044,,
12045,Y,Y
12046,Y,
12047,,
12048,,
12049,Y,
12050,Y,
12051,Y,
12052,,
12053,,
12054,Y,
12055,,
12056,,
12057,,
12058,Y,
12059,,
12060,,
12061,,
12062,Y,
12063,Y,
12064,Y,
12065,,
12066,,
12067,Y,
12068,,
12069,Y,
12070,Y,
12071,,
12072,Y,
12073,Y,
12074,,
12075,,
12076,,
12077,,
12078,Y,
12079,,
12080,Y,
12081,Y,Y
12082,,
12083,,
12084,Y,
12085,Y,
12086,,
12087,,
12088,,
12089,Y,
12090,,
12091,Y,
12092,Y,
12093,,
12094,Y,Y
12095,Y,
12096,Y,
12097,Y,
12098,Y,
12099,,
12100,,
12101,Y,
12102,Y,
12103,,
12104,Y,
12105,,
12106,,
12107,,
12108,,
12109,Y,
12110,,
12111,,
12112,Y,Y
12113,Y,
12114,Y,
12115,,
12116,,
12117,Y,
12118,Y,
12119,Y,Y
12120,Y,
12121,,
12122,Y,
12123,,
12124,Y,
12125,Y,
12126,,
12127,,
12128,,
12129,Y,
12130,,
12131,Y,
12132,,
12133,Y,
12134,Y,
12135,Y,
12136,,
12137,,
12138,,
12139,Y,
12140,Y,Y
12141,Y,
12142,Y,
12143,Y,
12144,Y,
12145,Y,
12146,Y,
12147,Y,
12148,Y,
12149,Y,
12150,Y,
12151,,
12152,Y,
12153,,
12154,,
12155,Y,
12156,Y,
12157,Y,
12158,Y,
12159,,
12160,,
12161,Y,Y
12162,Y,
12163,,
12164,Y,
12165,,
12166,Y,
12167,Y,
12168,,
12169,,
12170,Y,
12171,,
12172,,
12173,Y,
12174,Y,
12175,Y,Y
12176,,
12177,Y,
12178,Y,
12179,Y,Y
12180,,
12181,Y,
12182,Y,
12183,,
12184,Y,
12185,,
12186,Y,
12187,,
12188,,
12189,Y,
12190,Y,
12191,Y,
12192,,
12193,Y,Y
12194,,
12195,,
12196,,
12197,,
12198,Y,
12199,,
12200,,
12201,Y,
12202,Y,
12203,,
12204,Y,
12205,Y,
12206,,
12207,,
12208,Y,
12209,Y,Y
12210,,
12211,,
12212,Y,
12213,Y,
12214,Y,
12215,,
12216,,
12217,,
12218,,
12219,,
12220,Y,
12221,,
12222,,
12223,Y,
12224,Y,
12225,,
12226,Y,
12227,,
12228,,
12229,Y,
12230,Y,Y
12231,,
12232,Y,Y
12233,Y,
12234,Y,
12235,,
12236,Y,Y
12237,Y,
12238,,
12239,,
12240,,
12241,,
12242,Y,
12243,,
12244,Y,Y
12245,,
12246,Y,
12247,,
12248,Y,
12249,,
12250,Y,
12251,Y,
12252,Y,
12253,Y,
12254,Y,
12255,Y,
12256,Y,
12257,Y,
12258,,
12259,Y,Y
12260,Y,
12261,Y,
12262,,
12263,Y,
12264,,
12265,Y,
12266,,
12267,Y,Y
12268,Y,
12269,Y,
12270,,
12271,,
12272,,
12273,,
12274,Y,
12275,Y,
12276,,
12277,Y,
12278,Y,
12279,,
12280,Y,
12281,Y,
12282,,
12283,Y,
12284,,
12285,Y,
12286,Y,Y
12287,,
12288,Y,Y
12289,,
12290,Y,Y
12291,,
12292,Y,
12293,Y,
12294,Y,
12295,,
12296,,
12297,,
12298,,
12299,,
12300,Y,
12301,Y,
12302,Y,
12303,Y,
12304,Y,
12305,,
12306,,
12307,Y,Y
12308,,
12309,,
12310,Y,
12311,Y,
12312,Y,
12313,Y,
12314,,
12315,Y,Y
12316,,
12317,Y,
12318,,
12319,Y,
12320,,
12321,Y,
12322,Y,Y
12323,Y,
12324,Y,Y
12325,Y,
12326,Y,Y
12327,Y,
12328,Y,
12329,Y,Y
12330,Y,
12331,Y,
12332,,
12333,Y,
12334,,
12335,,
12336,Y,
12337,Y,
12338,,
12339,Y,
12340,Y,
12341,,
12342,Y,
12343,Y,
12344,,
12345,Y,Y
12346,,
12347,Y,
12348,Y,Y
12349,Y,
12350,,
12351,,
12352,Y,
12353,,
12354,Y,
12355,,
12356,Y,
12357,Y,Y
12358,Y,
12359,Y,
12360,Y,
12361,,
12362,Y,
12363,,
12364,,
12365,Y,Y
12366,Y,
12367,Y,
12368,Y,
12369,Y,
12370,Y,
12371,Y,
12372,Y,
12373,Y,Y
12374,,
12375,Y,
12376,,
12377,Y,Y
12378,Y,Y
12379,,
12380,Y,
12381,Y,
12382,Y,
12383,Y,
12384,Y,
12385,Y,
12386,Y,
12387,Y,
12388,Y,
12389,Y,
12390,Y,
12391,Y,
12392,,
12393,,
12394,Y,
12395,,
12396,Y,
12397,Y,
12398,Y,
12399,Y,
12400,Y,Y
12401,,
12402,,
12403,Y,
12404,,
12405,Y,
12406,Y,
12407,,
12408,Y,
12409,Y,
12410,,
12411,Y,
12412,,
12413,Y,
12414,Y,
12415,,
12416,Y,Y
12417,,
12418,,
12419,Y,
12420,Y,
12421,,
12422,Y,
12423,,
12424,,
12425,Y,
12426,,
12427,Y,
12428,,
12429,Y,
12430,Y,Y
12431,Y,
12432,Y,
12433,,
12434,,
12435,Y,
12436,Y,
12437,,
12438,Y,
12439,,
12440,Y,Y
12441,Y,
12442,Y,Y
12443,Y,
12444,,
12445,Y,
12446,Y,Y
12447,Y,
12448,Y,
12449,Y,
12450,Y,
12451,Y,
12452,,
12453,,
12454,,
12455,Y,
12456,Y,
12457,,
12458,Y,Y
12459,Y,Y
12460,,
12461,Y,
12462,,
12463,Y,
12464,Y,
12465,,
12466,Y,
12467,Y,
12468,Y,
12469,Y,
12470,Y,
12471,Y,
12472,Y,
12473,,
12474,Y,
12475,,
12476,Y,
12477,,
12478,Y,
12479,Y,
12480,Y,
12481,Y,
12482,,
12483,,
12484,Y,Y
12485,,
12486,Y,
12487,Y,
12488,,
12489,,
12490,Y,
12491,Y,
12492,Y,
12493,Y,Y
12494,Y,Y
12495,Y,
12496,Y,
12497,Y,Y
12498,Y,Y
12499,Y,
12500,Y,
12501,Y,Y
12502,,
12503,Y,
12504,Y,
12505,Y,Y
12506,Y,
12507,Y,
12508,Y,
12509,Y,
12510,,
12511,Y,Y
12512,Y,Y
12513,Y,Y
12514,Y,
12515,Y,
12516,Y,
12517,Y,
12518,Y,
12519,Y,Y
12520,Y,
12521,,
12522,Y,
12523,Y,
12524,Y,
12525,Y,
12526,Y,Y
12527,Y,
12528,Y,
12529,,
12530,,
12531,Y,Y
12532,Y,
12533,Y,
12534,Y,
12535,Y,
12536,,
12537,Y,
12538,,
12539,Y,
12540,Y,
12541,Y,
12542,Y,
12543,Y,
12544,Y,
12545,Y,
12546,Y,
12547,Y,
12548,Y,
12549,Y,
12550,Y,Y
12551,Y,
12552,,
12553,,
12554,Y,Y
12555,Y,Y
12556,Y,
12557,Y,
12558,Y,
12559,Y,
12560,,
12561,Y,
12562,Y,
12563,Y,
12564,Y,
12565,Y,
12566,Y,
12567,Y,
12568,Y,
12569,Y,
12570,Y,
12571,Y,Y
12572,Y,
12573,Y,
12574,,
12575,Y,
12576,Y,
12577,Y,
12578,Y,
12579,Y,
12580,Y,
12581,,
12582,Y,
12583,Y,Y
12584,Y,
12585,Y,
12586,Y,Y
12587,Y,
12588,,
12589,Y,
12590,Y,
12591,Y,
12592,Y,
12593,Y,
12594,,
12595,Y,
12596,Y,
12597,Y,Y
12598,Y,Y
12599,Y,
12600,Y,
12601,Y,
12602,,
12603,Y,
12604,Y,Y
12605,Y,
12606,Y,
12607,Y,
12608,Y,
12609,Y,
12610,Y,
12611,Y,
12612,,
12613,,
12614,Y,
12615,,
12616,Y,
12617,,
12618,,
12619,Y,Y
12620,Y,Y
12621,,
12622,Y,
12623,Y,
12624,Y,
12625,Y,
12626,Y,
12627,Y,
12628,Y,Y
12629,Y,
12630,Y,
12631,Y,
12632,Y,
12633,Y,
12634,Y,
12635,Y,
12636,Y,
12637,,
12638,Y,Y
12639,,
12640,Y,
12641,Y,
12642,,
12643,Y,Y
12644,Y,
12645,Y,
12646,Y,
12647,,
12648,Y,
12649,,
12650,Y,
12651,Y,
12652,Y,
12653,Y,
12654,Y,
12655,Y,
12656,Y,Y
12657,Y,
12658,Y,
12659,,
12660,Y,
12661,,
12662,Y,Y
12663,Y,
12664,Y,
12665,Y,
12666,Y,
12667,Y,
12668,Y,
12669,,
12670,Y,
12671,,
12672,Y,
12673,Y,
12674,Y,
12675,Y,
12676,Y,
12677,Y,
12678,Y,
12679,Y,
12680,Y,
12681,Y,
12682,Y,
12683,Y,Y
12684,Y,
12685,Y,Y
12686,Y,
12687,Y,Y
12688,Y,
12689,Y,
12690,Y,
12691,Y,Y
12692,Y,
12693,Y,
12694,Y,Y
12695,Y,
12696,Y,
12697,Y,
12698,Y,Y
12699,Y,
12700,Y,
12701,Y,
12702,Y,
12703,,
12704,Y,
12705,Y,Y
12706,Y,
12707,Y,Y
12708,Y,
12709,Y,
12710,,
12711,,
12712,Y,
12713,Y,
12714,Y,
12715,Y,
12716,Y,
12717,Y,
12718,Y,
12719,Y,
12720,Y,Y
12721,Y,Y
12722,Y,Y
12723,Y,
12724,Y,
12725,Y,
12726,Y,
12727,,
12728,,
12729,,
12730,Y,
12731,Y,
12732,Y,
12733,Y,
12734,Y,
12735,,
12736,Y,
12737,Y,
12738,Y,
12739,Y,
12740,Y,Y
12741,Y,
12742,Y,
12743,Y,Y
12744,Y,
12745,,
12746,Y,
12747,Y,
12748,Y,
12749,Y,
12750,Y,
12751,,
12752,Y,
12753,Y,
12754,Y,
12755,Y,
12756,Y,Y
12757,Y,
12758,Y,Y
12759,Y,
12760,Y,
12761,Y,
12762,Y,
12763,Y,
12764,Y,Y
12765,,
12766,Y,Y
12767,Y,
12768,Y,
12769,Y,
12770,Y,Y
12771,Y,
12772,Y,
12773,Y,
12774,Y,
12775,Y,
12776,Y,Y
12777,Y,
12778,Y,Y
12779,,
12780,Y,
12781,Y,Y
12782,Y,
12783,Y,
12784,Y,
12785,Y,
12786,Y,Y
12787,Y,
12788,Y,
12789,,
12790,Y,
12791,Y,Y
12792,Y,
12793,,
12794,Y,
12795,Y,
12796,Y,
12797,Y,
12798,Y,
12799,Y,Y
12800,Y,
12801,Y,
12802,Y,
12803,Y,
12804,Y,
12805,Y,
12806,Y,Y
12807,Y,
12808,Y,
12809,Y,
12810,Y,
12811,,
12812,Y,
12813,Y,
12814,Y,
12815,Y,
12816,,
12817,Y,
12818,Y,
12819,Y,
12820,Y,
12821,Y,
12822,Y,
12823,Y,
12824,Y,
12825,Y,
12826,,
12827,Y,
12828,Y,
12829,Y,
12830,Y,
12831,Y,
12832,Y,Y
12833,Y,
12834,Y,Y
12835,,
12836,Y,Y
12837,,
12838,Y,
12839,,
12840,Y,
12841,Y,
12842,Y,
12843,Y,Y
12844,Y,
12845,Y,Y
12846,Y,
12847,,
12848,Y,
12849,Y,
12850,Y,
12851,Y,
12852,Y,Y
12853,Y,
12854,Y,
12855,Y,
12856,Y,
12857,Y,
12858,Y,
12859,,
12860,Y,
12861,Y,
12862,Y,
12863,Y,
12864,Y,
12865,Y,
12866,Y,
12867,Y,
12868,Y,
12869,Y,
12870,Y,
12871,Y,
12872,Y,Y
12873,Y,
12874,Y,
12875,,
12876,Y,
12877,Y,
12878,Y,
12879,Y,
12880,,
12881,,
12882,Y,Y
12883,Y,
12884,Y,
12885,Y,
12886,Y,
12887,Y,
12888,Y,
12889,Y,
12890,Y,
12891,Y,
12892,Y,
12893,Y,
12894,Y,
12895,Y,
12896,Y,
12897,Y,
12898,Y,
12899,Y,
12900,Y,
12901,Y,
12902,Y,
12903,Y,
12904,Y,
12905,Y,
12906,Y,
12907,,
12908,Y,Y
12909,Y,
12910,Y,
12911,,
12912,Y,
12913,Y,
12914,Y,Y
12915,,
12916,Y,
12917,Y,
12918,Y,Y
12919,,
12920,Y,
12921,Y,
12922,Y,
12923,Y,
12924,Y,
12925,Y,
12926,Y,
12927,Y,
12928,Y,Y
12929,Y,Y
12930,Y,
12931,Y,
12932,Y,
12933,Y,
12934,Y,
12935,Y,Y
12936,,
12937,Y,
12938,Y,
12939,Y,
12940,Y,
12941,Y,Y
12942,Y,Y
12943,Y,
12944,Y,
12945,Y,
12946,Y,
12947,Y,Y
12948,Y,
12949,Y,Y
12950,Y,
12951,Y,
12952,Y,
12953,Y,
12954,Y,
12955,Y,
12956,Y,
12957,Y,
12958,Y,
12959,,
12960,Y,
12961,Y,Y
12962,,
12963,Y,
12964,Y,Y
12965,Y,
12966,Y,
12967,Y,
12968,Y,
12969,Y,
12970,Y,
12971,Y,
12972,Y,
12973,Y,Y
12974,Y,
12975,Y,
12976,Y,
12977,Y,
12978,Y,Y
12979,Y,
12980,,
12981,,
12982,Y,
12983,Y,Y
12984,Y,Y
12985,Y,
12986,Y,
12987,Y,
12988,,
12989,,
12990,Y,
12991,Y,
12992,,
12993,Y,Y
12994,Y,
12995,Y,
12996,Y,Y
12997,Y,
12998,Y,
12999,Y,Y
13000,Y,
13001,Y,
13002,Y,
13003,Y,
13004,Y,
13005,Y,
13006,Y,
13007,Y,Y
13008,Y,
13009,,
13010,Y,
13011,Y,
13012,Y,Y
13013,Y,
13014,Y,
13015,Y,Y
13016,Y,
13017,Y,
13018,Y,
13019,Y,
13020,Y,
13021,,
13022,,
13023,Y,
13024,Y,
13025,Y,
13026,Y,
13027,Y,
13028,,
13029,Y,
13030,Y,
13031,Y,Y
13032,,
13033,Y,
13034,Y,
13035,Y,
13036,Y,Y
13037,Y,Y
13038,Y,
13039,Y,
13040,Y,
13041,,
13042,Y,Y
13043,,
13044,Y,
13045,Y,
13046,Y,
13047,Y,
13048,Y,
13049,Y,
13050,Y,
13051,Y,
13052,Y,Y
13053,Y,Y
13054,Y,Y
13055,Y,Y
13056,Y,Y
13057,Y,Y
13058,Y,Y
13059,Y,Y
13060,Y,Y
13061,Y,Y
13062,Y,Y
13063,Y,Y
13064,Y,Y
13065,Y,Y
13066,Y,Y
13067,Y,Y
13068,Y,Y
13069,Y,Y
13070,Y,Y
13071,Y,Y
13072,Y,Y
13073,Y,Y
13074,Y,Y
13075,Y,Y
13076,Y,Y
13077,Y,Y
13078,Y,Y
13079,Y,Y
13080,Y,Y
13081,Y,Y
13082,Y,Y
13083,Y,Y
13084,Y,Y
13085,Y,Y
13086,Y,Y
13087,Y,Y
13088,Y,Y
13089,Y,Y
13090,Y,Y
13091,Y,Y
13092,Y,Y
13093,Y,Y
13094,Y,Y
13095,Y,Y
13096,Y,Y
13097,Y,Y
13098,Y,Y
13099,Y,Y
13100,Y,Y
13101,Y,Y
13102,Y,Y
13103,Y,Y
13104,Y,Y
13105,Y,Y
13106,Y,Y
13107,Y,Y
13108,Y,Y
13109,Y,Y
13110,Y,Y
13111,Y,Y
13112,Y,Y
13113,Y,Y
13114,Y,Y
13115,Y,Y
13116,Y,Y
13117,Y,Y
13118,Y,Y
13119,Y,Y
13120,Y,Y
13121,Y,Y
13122,Y,Y
13123,Y,Y
13124,Y,Y
13125,Y,Y
13126,Y,Y
13127,Y,Y
13128,Y,Y
13129,Y,Y
13130,Y,Y
13131,Y,Y
13132,Y,Y
13133,Y,Y
13134,Y,Y
13135,Y,Y
13136,Y,Y
13137,Y,Y
13138,Y,Y
13139,Y,Y
13140,Y,Y
13141,Y,Y
13142,Y,Y
13143,Y,Y
13144,Y,Y
13145,Y,Y
13146,Y,Y
13147,Y,Y
13148,Y,Y
13149,Y,Y
13150,Y,Y
13151,Y,Y
13152,Y,Y
13153,Y,Y
13154,Y,Y
13155,Y,Y
13156,Y,Y
13157,Y,Y
13158,Y,Y
13159,Y,Y
13160,Y,Y
13161,Y,Y
13162,Y,Y
13163,Y,Y
13164,Y,Y
13165,Y,Y
13166,Y,Y
13167,Y,Y
13168,Y,Y
13169,Y,Y
13170,Y,Y
13171,Y,Y
13172,Y,Y
13173,Y,Y
13174,Y,Y
13175,Y,Y
13176,Y,Y
13177,Y,Y
13178,Y,Y
13179,Y,Y
13180,Y,Y
13181,Y,Y
13182,Y,Y
13183,Y,Y
13184,Y,Y
13185,Y,Y
13186,Y,Y
13187,Y,Y
13188,Y,Y
13189,Y,Y
13190,Y,Y
13191,Y,Y
13192,Y,Y
13193,Y,Y
13194,Y,Y
13195,Y,Y
13196,Y,Y
13197,Y,Y
13198,Y,Y
13199,Y,Y
13200,Y,Y
13201,Y,Y
13202,Y,Y
13203,Y,Y
13204,Y,Y
13205,Y,Y
13206,Y,Y
13207,Y,Y
13208,Y,Y
13209,Y,Y
13210,Y,Y
13211,Y,Y
13212,Y,Y
13213,Y,Y
13214,Y,Y
13215,Y,Y
13216,Y,Y
13217,Y,Y
13218,Y,Y
13219,Y,Y
13220,Y,Y
13221,Y,Y
13222,Y,Y
13223,Y,Y
13224,Y,Y
13225,Y,Y
13226,Y,Y
13227,Y,Y
13228,Y,Y
13229,Y,Y
13230,Y,Y
13231,Y,Y
13232,Y,Y
13233,Y,Y
13234,Y,Y
13235,Y,Y
13236,Y,Y
13237,Y,Y
13238,Y,Y
13239,Y,Y
13240,Y,Y
13241,Y,Y
13242,Y,Y
13243,Y,Y
13244,Y,Y
13245,Y,Y
13246,Y,Y
13247,Y,Y
13248,Y,Y
13249,Y,Y
13250,Y,Y
13251,Y,Y
13252,Y,Y
13253,Y,Y
13254,Y,Y
13255,Y,Y
13256,Y,Y
13257,Y,Y
13258,Y,Y
13259,Y,Y
13260,Y,Y
13261,Y,Y
13262,Y,Y
13263,Y,Y
13264,Y,Y
13265,Y,Y
13266,Y,Y
13267,Y,Y
13268,Y,Y
13269,Y,Y
13270,Y,Y
13271,Y,Y
13272,Y,Y
13273,Y,Y
13274,Y,Y
13275,Y,Y
13276,Y,Y
13277,Y,Y
13278,Y,Y
13279,Y,Y
13280,Y,Y
13281,Y,Y
13282,Y,Y
13283,Y,Y
13284,Y,Y
13285,Y,Y
13286,Y,Y
13287,Y,Y
13288,Y,Y
13289,Y,Y
13290,Y,Y
13291,Y,Y
13292,Y,Y
13293,Y,Y
13294,Y,Y
13295,Y,Y
13296,Y,Y
13297,Y,Y
13298,Y,Y
13299,Y,Y
13300,Y,Y
13301,Y,Y
13302,Y,Y
13303,Y,Y
13304,Y,Y
13305,Y,Y
13306,Y,Y
13307,Y,Y
13308,Y,Y
13309,Y,Y
13310,Y,Y
13311,Y,Y
13312,Y,Y
13313,Y,Y
13314,Y,Y
13315,Y,Y
13316,Y,Y
13317,Y,Y
13318,Y,Y
13319,Y,Y
13320,Y,Y
13321,Y,Y
13322,Y,Y
13323,Y,Y
13324,Y,Y
13325,Y,Y
13326,Y,Y
13327,Y,Y
13328,Y,Y
13329,Y,Y
13330,Y,Y
13331,Y,Y
13332,Y,Y
13333,Y,Y
13334,Y,Y
13335,Y,Y
13336,Y,Y
13337,Y,Y
13338,Y,Y
13339,Y,Y
13340,Y,Y
13341,Y,Y
13342,Y,Y
13343,Y,Y
13344,Y,Y
13345,Y,Y
13346,Y,Y
13347,Y,Y
13348,Y,Y
13349,Y,Y
13350,Y,Y
13351,Y,Y
13352,Y,Y
13353,Y,Y
13354,Y,Y
13355,Y,Y
13356,Y,Y
13357,Y,Y
13358,Y,Y
13359,Y,Y
13360,Y,Y
13361,Y,Y
13362,Y,Y
13363,Y,Y
13364,Y,Y
13365,Y,Y
13366,Y,Y
13367,Y,Y
13368,Y,Y
13369,Y,Y
13370,Y,Y
13371,Y,Y
13372,Y,Y
13373,Y,Y
13374,Y,Y
13375,Y,Y
13376,Y,Y
13377,Y,Y
13378,Y,Y
13379,Y,Y
13380,Y,Y
13381,Y,Y
13382,Y,Y
13383,Y,Y
13384,Y,Y
13385,Y,Y
13386,Y,Y
13387,Y,Y
13388,Y,Y
13389,Y,Y
13390,Y,Y
13391,Y,Y
13392,Y,Y
13393,Y,Y
13394,Y,Y
13395,Y,Y
13396,Y,Y
13397,Y,Y
13398,Y,Y
13399,Y,Y
13400,Y,Y
13401,Y,Y
13402,Y,Y
13403,Y,Y
13404,Y,Y
13405,Y,Y
13406,Y,Y
13407,Y,Y
13408,Y,Y
13409,Y,Y
13410,Y,Y
13411,Y,Y
13412,Y,Y
13413,Y,Y
13414,Y,Y
13415,Y,Y
13416,Y,Y
13417,Y,Y
13418,Y,Y
13419,Y,Y
13420,Y,Y
13421,Y,Y
13422,Y,Y
13423,Y,Y
13424,Y,Y
13425,Y,Y
13426,Y,Y
13427,Y,Y
13428,Y,Y
13429,Y,Y
13430,Y,Y
13431,Y,Y
13432,Y,Y
13433,Y,Y
13434,Y,Y
13435,Y,Y
13436,Y,Y
13437,Y,Y
13438,Y,Y
13439,Y,Y
13440,Y,Y
13441,Y,Y
13442,Y,Y
13443,Y,Y
13444,Y,Y
13445,Y,Y
13446,Y,Y
13447,Y,Y
13448,Y,Y
13449,Y,Y
13450,Y,Y
13451,Y,Y
13452,Y,Y
13453,Y,Y
13454,Y,Y
13455,Y,Y
13456,Y,Y
13457,Y,Y
13458,Y,Y
13459,Y,Y
13460,Y,Y
13461,Y,Y
13462,Y,Y
13463,Y,Y
13464,Y,Y
13465,Y,Y
13466,Y,Y
13467,Y,Y
13468,Y,Y
13469,Y,Y
13470,Y,Y
13471,Y,Y
13472,Y,Y
13473,Y,Y
13474,Y,Y
13475,Y,Y
13476,Y,Y
13477,Y,Y
13478,Y,Y
13479,Y,Y
13480,Y,Y
13481,Y,Y
13482,Y,Y
13483,Y,Y
13484,Y,Y
13485,Y,Y
13486,Y,Y
13487,Y,Y
13488,Y,Y
13489,Y,Y
13490,Y,Y
13491,Y,Y
13492,Y,Y
13493,Y,Y
13494,Y,Y
13495,Y,Y
13496,Y,Y
13497,Y,Y
13498,Y,Y
13499,Y,Y
13500,Y,Y
13501,Y,Y
13502,Y,Y
13503,Y,Y
13504,Y,Y
13505,Y,Y
13506,Y,Y
13507,Y,Y
13508,Y,Y
13509,Y,Y
13510,Y,Y
13511,Y,Y
13512,Y,Y
13513,Y,Y
13514,Y,Y
13515,Y,Y
13516,Y,Y
13517,Y,Y
13518,Y,Y
13519,Y,Y
13520,Y,Y
13521,Y,Y
13522,Y,Y
13523,Y,Y
13524,Y,Y
13525,Y,Y
13526,Y,Y
13527,Y,Y
13528,Y,Y
13529,Y,Y
13530,Y,Y
13531,Y,Y
13532,Y,Y
13533,Y,Y
13534,Y,Y
13535,Y,Y
13536,Y,Y
13537,Y,Y
13538,Y,Y
13539,Y,Y
13540,Y,Y
13541,Y,Y
13542,Y,Y
13543,Y,Y
13544,Y,Y
13545,Y,Y
13546,Y,Y
13547,Y,Y
13548,Y,Y
13549,Y,Y
13550,Y,Y
13551,Y,Y
13552,Y,Y
13553,Y,Y
13554,Y,Y
13555,Y,Y
13556,Y,Y
13557,Y,Y
13558,Y,Y
13559,Y,Y
13560,Y,Y
13561,Y,Y
13562,Y,Y
13563,Y,Y
13564,Y,Y
13565,Y,Y
13566,Y,Y
13567,Y,Y
13568,Y,Y
13569,Y,Y
13570,Y,Y
13571,Y,Y
13572,Y,Y
13573,Y,Y
13574,Y,Y
13575,Y,Y
13576,Y,Y
13577,Y,Y
13578,Y,Y
13579,Y,Y
13580,Y,Y
13581,Y,Y
13582,Y,Y
13583,Y,Y
13584,Y,Y
13585,Y,Y
13586,Y,Y
13587,Y,Y
13588,Y,Y
13589,Y,Y
13590,Y,Y
13591,Y,Y
13592,Y,Y
13593,Y,Y
13594,Y,Y
13595,Y,Y
13596,Y,Y
13597,Y,Y
13598,Y,Y
13599,Y,Y
13600,Y,Y
13601,Y,Y
13602,Y,Y
13603,Y,Y
13604,Y,Y
13605,Y,Y
13606,Y,Y
13607,Y,Y
13608,Y,Y
13609,Y,Y
13610,Y,Y
13611,Y,Y
13612,Y,Y
13613,Y,Y
13614,Y,Y
13615,Y,Y
13616,Y,Y
13617,Y,Y
13618,Y,Y
13619,Y,Y
13620,Y,Y
13621,Y,Y
13622,Y,Y
13623,Y,Y
